Zeit                    ,USER1           
            9.22        ,            4.32
            9.24        ,            4.61
            9.26        ,           3.675
            9.28        ,             4.3
             9.3        ,           4.755
            9.32        ,           3.915
            9.34        ,            4.03
            9.36        ,            4.72
            9.38        ,            4.02
             9.4        ,            3.61
            9.42        ,            4.64
            9.44        ,            3.89
            9.46        ,            3.98
            9.48        ,            4.71
             9.5        ,            3.83
            9.52        ,           4.145
            9.54        ,           4.775
            9.56        ,           3.975
            9.58        ,            3.82
             9.6        ,            4.84
            9.62        ,            3.93
            9.64        ,           3.575
            9.66        ,            4.55
            9.68        ,           4.085
             9.7        ,            3.53
            9.72        ,           4.415
            9.74        ,           3.985
            9.76        ,            3.51
            9.78        ,            4.77
             9.8        ,           3.905
            9.82        ,            4.06
            9.84        ,             4.6
            9.86        ,           3.575
            9.88        ,            4.45
             9.9        ,            4.31
            9.92        ,             3.5
            9.94        ,            4.35
            9.96        ,           4.195
            9.98        ,           3.515
              10        ,            4.66
           10.02        ,           4.015
           10.04        ,            3.72
           10.06        ,            4.66
           10.08        ,           3.935
            10.1        ,            4.04
           10.12        ,            4.73
           10.14        ,            3.65
           10.16        ,           4.805
           10.18        ,           3.965
            10.2        ,           3.905
           10.22        ,           4.715
           10.24        ,           3.935
           10.26        ,           4.155
           10.28        ,           4.535
            10.3        ,            3.66
           10.32        ,            4.33
           10.34        ,            4.43
           10.36        ,           3.635
           10.38        ,           4.275
            10.4        ,            4.35
           10.42        ,            3.62
           10.44        ,             4.3
           10.46        ,           3.985
           10.48        ,           3.825
            10.5        ,           4.705
           10.52        ,            3.97
           10.54        ,           4.015
           10.56        ,           4.825
           10.58        ,            3.76
            10.6        ,           4.395
           10.62        ,            4.31
           10.64        ,           3.615
           10.66        ,            4.76
           10.68        ,           4.075
            10.7        ,            4.01
           10.72        ,            4.59
           10.74        ,            3.87
           10.76        ,           3.975
           10.78        ,           4.715
            10.8        ,           3.875
           10.82        ,             4.1
           10.84        ,           4.455
           10.86        ,             3.5
           10.88        ,            4.68
            10.9        ,            3.92
           10.92        ,           4.065
           10.94        ,            4.77
           10.96        ,           3.565
           10.98        ,            4.49
              11        ,           4.175
           11.02        ,            3.93
           11.04        ,           4.755
           11.06        ,           3.815
           11.08        ,             4.1
            11.1        ,           4.795
           11.12        ,            3.89
           11.14        ,           4.095
           11.16        ,           4.735
           11.18        ,           3.645
            11.2        ,           4.355
           11.22        ,           4.225
           11.24        ,            3.58
           11.26        ,            4.43
           11.28        ,           3.865
            11.3        ,           4.035
           11.32        ,           4.755
           11.34        ,            3.66
           11.36        ,            4.32
           11.38        ,            4.21
            11.4        ,           3.655
           11.42        ,            4.58
           11.44        ,            3.93
           11.46        ,            4.23
           11.48        ,           4.615
            11.5        ,           3.625
           11.52        ,           4.245
           11.54        ,            4.67
           11.56        ,           3.815
           11.58        ,            4.28
            11.6        ,           4.475
           11.62        ,            3.53
           11.64        ,            4.38
           11.66        ,           4.275
           11.68        ,            3.53
            11.7        ,           4.395
           11.72        ,           4.105
           11.74        ,             3.6
           11.76        ,           4.475
           11.78        ,            3.99
            11.8        ,           3.985
           11.82        ,           4.825
           11.84        ,            3.45
           11.86        ,            4.34
           11.88        ,            4.25
            11.9        ,           3.585
           11.92        ,            4.31
           11.94        ,           4.515
           11.96        ,            3.47
           11.98        ,            4.45
              12        ,            3.94
           12.02        ,           4.055
           12.04        ,             4.5
           12.06        ,           3.545
           12.08        ,           4.255
            12.1        ,           4.195
           12.12        ,            3.38
           12.14        ,            4.37
           12.16        ,           4.245
           12.18        ,            3.51
            12.2        ,            4.73
           12.22        ,            3.92
           12.24        ,            4.06
           12.26        ,             4.8
           12.28        ,           3.845
            12.3        ,            3.96
           12.32        ,           4.785
           12.34        ,           3.875
           12.36        ,            4.22
           12.38        ,            4.35
            12.4        ,            3.63
           12.42        ,            4.64
           12.44        ,             3.9
           12.46        ,            4.31
           12.48        ,           4.245
            12.5        ,            3.89
           12.52        ,           4.795
           12.54        ,            3.66
           12.56        ,             4.4
           12.58        ,           4.115
            12.6        ,           3.855
           12.62        ,           4.575
           12.64        ,           3.525
           12.66        ,             4.3
           12.68        ,            4.37
            12.7        ,            3.67
           12.72        ,           4.725
           12.74        ,            3.82
           12.76        ,           4.305
           12.78        ,            4.07
            12.8        ,           3.975
           12.82        ,            4.43
           12.84        ,           3.545
           12.86        ,            4.44
           12.88        ,           4.005
            12.9        ,            4.04
           12.92        ,            4.81
           12.94        ,           3.735
           12.96        ,            4.24
           12.98        ,           4.145
              13        ,            3.77
           13.02        ,           4.745
           13.04        ,            3.57
           13.06        ,           4.425
           13.08        ,             3.9
            13.1        ,           4.175
           13.12        ,            4.52
           13.14        ,           3.555
           13.16        ,            4.39
           13.18        ,            3.96
            13.2        ,           4.205
           13.22        ,            4.45
           13.24        ,           3.505
           13.26        ,            4.41
           13.28        ,            4.01
            13.3        ,            4.05
           13.32        ,             4.4
           13.34        ,           3.505
           13.36        ,            4.75
           13.38        ,            3.93
            13.4        ,            3.93
           13.42        ,            4.78
           13.44        ,            3.51
           13.46        ,           4.665
           13.48        ,            3.64
            13.5        ,            4.32
           13.52        ,            4.07
           13.54        ,             3.9
           13.56        ,            4.57
           13.58        ,           3.475
            13.6        ,           4.695
           13.62        ,           3.875
           13.64        ,            4.27
           13.66        ,            4.02
           13.68        ,           3.865
            13.7        ,           4.755
           13.72        ,            3.75
           13.74        ,           4.285
           13.76        ,            4.04
           13.78        ,            4.28
            13.8        ,           4.435
           13.82        ,           3.505
           13.84        ,           4.605
