Zeit                    ,USER1           
            4.24        ,            6.09
            4.25        ,            6.14
            4.26        ,           5.935
            4.27        ,            6.49
            4.28        ,           6.055
            4.29        ,            6.12
             4.3        ,             6.6
            4.31        ,           6.055
            4.32        ,           6.085
            4.33        ,           6.365
            4.34        ,           6.225
            4.35        ,            5.83
            4.36        ,            6.54
            4.37        ,           6.225
            4.38        ,            6.15
            4.39        ,            6.72
             4.4        ,           6.285
            4.41        ,           6.305
            4.42        ,           6.775
            4.43        ,           6.145
            4.44        ,             6.2
            4.45        ,           6.675
            4.46        ,           5.965
            4.47        ,            6.13
            4.48        ,            6.21
            4.49        ,           5.805
             4.5        ,            6.73
            4.51        ,           6.225
            4.52        ,           6.255
            4.53        ,            6.37
            4.54        ,           5.965
            4.55        ,           5.935
            4.56        ,           6.415
            4.57        ,           6.155
            4.58        ,           6.265
            4.59        ,            6.54
             4.6        ,            6.29
            4.61        ,           5.795
            4.62        ,            6.25
            4.63        ,           6.235
            4.64        ,            5.73
            4.65        ,            6.07
            4.66        ,           6.175
            4.67        ,           5.895
            4.68        ,            6.11
            4.69        ,           1.135
             4.7        ,           0.715
            4.71        ,           1.095
            4.72        ,           1.015
            4.73        ,           0.705
            4.74        ,             1.3
            4.75        ,           0.905
            4.76        ,            1.03
            4.77        ,            1.38
            4.78        ,           0.745
            4.79        ,            1.11
             4.8        ,            0.98
            4.81        ,           0.695
            4.82        ,             1.2
            4.83        ,           1.035
            4.84        ,            0.69
            4.85        ,           1.175
            4.86        ,           1.155
            4.87        ,           1.045
            4.88        ,           1.385
            4.89        ,            0.97
             4.9        ,           1.175
            4.91        ,           1.395
            4.92        ,            0.79
            4.93        ,            1.16
            4.94        ,            1.36
            4.95        ,           0.765
            4.96        ,             1.3
            4.97        ,           1.125
            4.98        ,            0.97
            4.99        ,            1.66
               5        ,            1.21
            5.01        ,           1.235
            5.02        ,            1.38
            5.03        ,            1.05
            5.04        ,           1.415
            5.05        ,            1.72
            5.06        ,            1.07
            5.07        ,           1.235
            5.08        ,            1.67
            5.09        ,           1.075
             5.1        ,           1.795
            5.11        ,            1.46
            5.12        ,           1.295
            5.13        ,            1.87
            5.14        ,           1.445
            5.15        ,           1.315
            5.16        ,           1.885
            5.17        ,           1.395
            5.18        ,           1.555
            5.19        ,            1.92
             5.2        ,           1.095
            5.21        ,           1.485
            5.22        ,           1.675
            5.23        ,            1.22
            5.24        ,            1.92
            5.25        ,           1.705
            5.26        ,            1.82
            5.27        ,           2.035
            5.28        ,            1.45
            5.29        ,             1.8
             5.3        ,            1.87
            5.31        ,           1.425
            5.32        ,            1.83
            5.33        ,           1.715
            5.34        ,           1.515
            5.35        ,           2.225
            5.36        ,           1.665
            5.37        ,           2.035
            5.38        ,            1.81
            5.39        ,            1.74
             5.4        ,            2.27
            5.41        ,            1.89
            5.42        ,           1.945
            5.43        ,           2.165
            5.44        ,             1.7
            5.45        ,            2.36
            5.46        ,           1.985
            5.47        ,            1.81
            5.48        ,           2.335
            5.49        ,           1.585
             5.5        ,            2.57
            5.51        ,            2.08
            5.52        ,           2.155
            5.53        ,           2.245
            5.54        ,           1.995
            5.55        ,           2.275
            5.56        ,            2.05
            5.57        ,           2.535
            5.58        ,            2.23
            5.59        ,           2.125
             5.6        ,            2.61
            5.61        ,            1.76
            5.62        ,             2.4
            5.63        ,           2.555
            5.64        ,            2.15
            5.65        ,            2.62
            5.66        ,            2.62
            5.67        ,           2.355
            5.68        ,           2.985
            5.69        ,            2.45
             5.7        ,           2.515
            5.71        ,           2.495
            5.72        ,           2.125
            5.73        ,            2.57
            5.74        ,            2.56
            5.75        ,            2.57
            5.76        ,            3.08
            5.77        ,            2.43
            5.78        ,           2.625
            5.79        ,           2.955
             5.8        ,           2.285
            5.81        ,            3.09
            5.82        ,           2.615
            5.83        ,           2.705
            5.84        ,            3.08
            5.85        ,            2.42
            5.86        ,             2.7
            5.87        ,           2.755
            5.88        ,           2.875
            5.89        ,           2.985
             5.9        ,            2.35
            5.91        ,            3.05
            5.92        ,            2.78
            5.93        ,           2.555
            5.94        ,            3.14
            5.95        ,            2.34
            5.96        ,            3.24
            5.97        ,           2.835
            5.98        ,            2.88
            5.99        ,           3.015
               6        ,            2.84
            6.01        ,            3.34
            6.02        ,           2.775
            6.03        ,           2.905
            6.04        ,           3.225
            6.05        ,           2.635
            6.06        ,            3.25
            6.07        ,           2.985
            6.08        ,           2.965
            6.09        ,            3.03
             6.1        ,           2.855
            6.11        ,           3.475
            6.12        ,            2.91
            6.13        ,            3.22
            6.14        ,            3.23
            6.15        ,             3.1
            6.16        ,            3.43
            6.17        ,            2.71
            6.18        ,             3.3
            6.19        ,           3.025
             6.2        ,            3.06
            6.21        ,            3.62
            6.22        ,            2.68
            6.23        ,           3.545
            6.24        ,           3.175
            6.25        ,            3.39
            6.26        ,            3.39
            6.27        ,           2.815
            6.28        ,            3.64
            6.29        ,           3.245
             6.3        ,            3.48
            6.31        ,           3.175
            6.32        ,            3.32
            6.33        ,            3.59
            6.34        ,           3.175
            6.35        ,           3.255
            6.36        ,            3.28
            6.37        ,             3.3
            6.38        ,           3.755
            6.39        ,            3.18
             6.4        ,            3.36
            6.41        ,           3.345
            6.42        ,            3.35
            6.43        ,             3.7
            6.44        ,           3.215
            6.45        ,            3.88
            6.46        ,           3.185
            6.47        ,           3.435
            6.48        ,           3.565
            6.49        ,            3.38
             6.5        ,            3.64
            6.51        ,           3.085
            6.52        ,            3.92
            6.53        ,           3.385
            6.54        ,           3.405
            6.55        ,            3.62
            6.56        ,            3.09
            6.57        ,            3.91
            6.58        ,            3.36
            6.59        ,            3.58
             6.6        ,           3.655
            6.61        ,           3.375
            6.62        ,           4.035
            6.63        ,            3.25
            6.64        ,            3.51
            6.65        ,            3.47
            6.66        ,            3.42
            6.67        ,           3.825
            6.68        ,            3.25
            6.69        ,            3.88
             6.7        ,            3.47
            6.71        ,           3.685
            6.72        ,           3.485
            6.73        ,            3.48
            6.74        ,            3.98
            6.75        ,            3.34
            6.76        ,            3.42
            6.77        ,           3.665
            6.78        ,           3.495
            6.79        ,           3.765
             6.8        ,            3.11
            6.81        ,           3.815
            6.82        ,           3.455
            6.83        ,           3.585
            6.84        ,           3.785
            6.85        ,            3.11
            6.86        ,            4.11
            6.87        ,           3.225
            6.88        ,             3.7
            6.89        ,            3.57
             6.9        ,            3.66
            6.91        ,           3.605
            6.92        ,             3.2
            6.93        ,           4.045
            6.94        ,           3.675
            6.95        ,            3.55
            6.96        ,           3.715
            6.97        ,            3.44
            6.98        ,            3.79
            6.99        ,            3.04
               7        ,           3.775
            7.01        ,           3.575
            7.02        ,           3.545
            7.03        ,            3.49
            7.04        ,            3.38
            7.05        ,           3.975
            7.06        ,           3.295
            7.07        ,            3.74
            7.08        ,           3.385
            7.09        ,           3.665
             7.1        ,           3.625
            7.11        ,           3.245
            7.12        ,            4.02
            7.13        ,           3.395
            7.14        ,            3.55
            7.15        ,           3.345
            7.16        ,           3.525
            7.17        ,            3.69
            7.18        ,           3.305
            7.19        ,            3.95
             7.2        ,            3.25
            7.21        ,            3.48
            7.22        ,           3.555
            7.23        ,           3.735
            7.24        ,            3.48
            7.25        ,            3.38
            7.26        ,            3.52
            7.27        ,            3.41
            7.28        ,           3.685
            7.29        ,           3.605
             7.3        ,            3.52
            7.31        ,            3.44
            7.32        ,            3.46
            7.33        ,            3.19
            7.34        ,           3.615
            7.35        ,           3.225
            7.36        ,            3.45
            7.37        ,            3.46
            7.38        ,            3.85
            7.39        ,            3.06
             7.4        ,             3.4
            7.41        ,             3.2
            7.42        ,           3.405
            7.43        ,            3.42
            7.44        ,             3.2
            7.45        ,            3.62
            7.46        ,           2.915
            7.47        ,            3.29
            7.48        ,           3.295
            7.49        ,           3.155
             7.5        ,           3.215
            7.51        ,            2.98
            7.52        ,            3.51
            7.53        ,            3.08
            7.54        ,            3.38
            7.55        ,           3.115
            7.56        ,            3.19
            7.57        ,            3.27
            7.58        ,            3.18
            7.59        ,            3.11
             7.6        ,            3.04
            7.61        ,            3.47
            7.62        ,           2.785
            7.63        ,            3.26
            7.64        ,            3.26
            7.65        ,            2.99
            7.66        ,            3.27
            7.67        ,            2.91
            7.68        ,           3.665
            7.69        ,            2.98
             7.7        ,             3.1
            7.71        ,           3.025
            7.72        ,           3.015
            7.73        ,           3.105
            7.74        ,           3.125
            7.75        ,           3.065
            7.76        ,            2.93
            7.77        ,            3.45
            7.78        ,           2.775
            7.79        ,            3.15
             7.8        ,           2.435
            7.81        ,            3.19
            7.82        ,           2.545
            7.83        ,           2.915
            7.84        ,           2.855
            7.85        ,            3.04
            7.86        ,            2.93
            7.87        ,            3.03
            7.88        ,           2.895
            7.89        ,            2.66
             7.9        ,           2.745
            7.91        ,            2.88
            7.92        ,           2.765
            7.93        ,            2.76
            7.94        ,            3.13
            7.95        ,           2.735
            7.96        ,           3.255
            7.97        ,           2.465
            7.98        ,            3.21
            7.99        ,            2.37
               8        ,            3.01
            8.01        ,            2.35
            8.02        ,           2.985
            8.03        ,            2.58
            8.04        ,           2.645
            8.05        ,            2.75
            8.06        ,            2.78
            8.07        ,            2.54
            8.08        ,           2.345
            8.09        ,            3.06
             8.1        ,            2.29
            8.11        ,           2.945
            8.12        ,            2.28
            8.13        ,            3.06
            8.14        ,           2.275
            8.15        ,             2.9
            8.16        ,           1.995
            8.17        ,            2.71
            8.18        ,            2.15
            8.19        ,            2.72
             8.2        ,            2.27
            8.21        ,            2.92
            8.22        ,           1.935
            8.23        ,            2.28
            8.24        ,           2.375
            8.25        ,            2.47
            8.26        ,           2.435
            8.27        ,            2.38
            8.28        ,            2.32
            8.29        ,            2.17
             8.3        ,           2.325
            8.31        ,            2.33
            8.32        ,            2.55
            8.33        ,           2.225
            8.34        ,           2.195
            8.35        ,            2.08
            8.36        ,            2.56
            8.37        ,            1.89
            8.38        ,           2.605
            8.39        ,            1.86
             8.4        ,            2.61
            8.41        ,           1.955
            8.42        ,           2.265
            8.43        ,            2.27
            8.44        ,           2.075
            8.45        ,            2.29
            8.46        ,            2.34
            8.47        ,           1.975
            8.48        ,           2.035
            8.49        ,           2.315
             8.5        ,            1.81
            8.51        ,            2.45
            8.52        ,            1.86
            8.53        ,            2.37
            8.54        ,           1.725
            8.55        ,            2.39
            8.56        ,            1.87
            8.57        ,           2.175
            8.58        ,            2.09
            8.59        ,           2.095
             8.6        ,           2.155
            8.61        ,           1.965
            8.62        ,            1.99
            8.63        ,            1.84
            8.64        ,           2.225
            8.65        ,            1.79
            8.66        ,           2.325
            8.67        ,           1.785
            8.68        ,           2.345
            8.69        ,            1.71
             8.7        ,            2.35
            8.71        ,           1.735
            8.72        ,            2.27
            8.73        ,            1.66
            8.74        ,            2.06
            8.75        ,            1.79
            8.76        ,           2.035
            8.77        ,           2.035
            8.78        ,            1.94
            8.79        ,           1.975
             8.8        ,             1.9
            8.81        ,            2.27
            8.82        ,           1.725
            8.83        ,           2.505
            8.84        ,           1.655
            8.85        ,            2.51
            8.86        ,            1.49
            8.87        ,            2.44
            8.88        ,           1.705
            8.89        ,            2.16
             8.9        ,            1.57
            8.91        ,           2.315
            8.92        ,           1.565
            8.93        ,            2.45
            8.94        ,           1.605
            8.95        ,           2.315
            8.96        ,           1.765
            8.97        ,            2.46
            8.98        ,           1.745
            8.99        ,           2.505
               9        ,           1.715
            9.01        ,            2.52
            9.02        ,           1.575
            9.03        ,             2.4
            9.04        ,           1.635
            9.05        ,            2.41
            9.06        ,           1.685
            9.07        ,            2.17
            9.08        ,           1.885
            9.09        ,             2.2
             9.1        ,           1.775
            9.11        ,           1.835
            9.12        ,            1.81
            9.13        ,            2.15
            9.14        ,            2.12
            9.15        ,           1.925
            9.16        ,            2.11
            9.17        ,           2.025
            9.18        ,            1.88
            9.19        ,             2.1
             9.2        ,           2.095
            9.21        ,           2.025
            9.22        ,            1.87
            9.23        ,            1.81
            9.24        ,            2.05
            9.25        ,            2.06
            9.26        ,            2.23
            9.27        ,           2.205
            9.28        ,            2.08
            9.29        ,           1.895
             9.3        ,            2.13
            9.31        ,            1.98
            9.32        ,           2.245
            9.33        ,            1.95
            9.34        ,            2.15
            9.35        ,             2.1
            9.36        ,            1.97
            9.37        ,           2.305
            9.38        ,           1.945
            9.39        ,            1.95
             9.4        ,            2.34
            9.41        ,           2.175
            9.42        ,           2.255
            9.43        ,           2.115
            9.44        ,           2.345
            9.45        ,            2.25
            9.46        ,            2.51
            9.47        ,           1.875
            9.48        ,             2.6
            9.49        ,            2.04
             9.5        ,            2.74
            9.51        ,           1.685
            9.52        ,            2.49
            9.53        ,            2.01
            9.54        ,           2.565
            9.55        ,            1.88
            9.56        ,            2.68
            9.57        ,            1.92
            9.58        ,           2.785
            9.59        ,           1.835
             9.6        ,           2.675
            9.61        ,            1.99
            9.62        ,           2.495
            9.63        ,            1.86
            9.64        ,           2.775
            9.65        ,           2.195
            9.66        ,            2.67
            9.67        ,            2.05
            9.68        ,            2.68
            9.69        ,            2.06
             9.7        ,           2.815
            9.71        ,           2.245
            9.72        ,            2.62
            9.73        ,           2.155
            9.74        ,            2.75
            9.75        ,           2.105
            9.76        ,            2.66
            9.77        ,            2.25
            9.78        ,             2.6
            9.79        ,           2.195
             9.8        ,            2.99
            9.81        ,            2.19
            9.82        ,            2.85
            9.83        ,            2.37
            9.84        ,            2.72
            9.85        ,            2.51
            9.86        ,             2.7
            9.87        ,            2.62
            9.88        ,            2.57
            9.89        ,           2.485
             9.9        ,           2.825
            9.91        ,           2.575
            9.92        ,            2.71
            9.93        ,            2.72
            9.94        ,           2.825
            9.95        ,            2.85
            9.96        ,            2.73
            9.97        ,           3.065
            9.98        ,           2.545
            9.99        ,            2.79
              10        ,            2.52
           10.01        ,            3.01
           10.02        ,            2.41
           10.03        ,           3.105
           10.04        ,           2.545
           10.05        ,           3.135
           10.06        ,            2.73
           10.07        ,           3.135
           10.08        ,            2.58
           10.09        ,           3.365
            10.1        ,            2.63
           10.11        ,           3.295
           10.12        ,           2.675
           10.13        ,            3.05
           10.14        ,            3.19
           10.15        ,            3.17
           10.16        ,            2.89
           10.17        ,           2.895
           10.18        ,           3.225
           10.19        ,           2.985
            10.2        ,            3.53
           10.21        ,            2.74
           10.22        ,            3.46
           10.23        ,            2.81
           10.24        ,           3.495
           10.25        ,            2.85
           10.26        ,           3.365
           10.27        ,           3.025
           10.28        ,            3.32
           10.29        ,           3.065
            10.3        ,            3.32
           10.31        ,            2.94
           10.32        ,            2.98
           10.33        ,           3.035
           10.34        ,            3.13
           10.35        ,           3.115
           10.36        ,           3.295
           10.37        ,            3.04
           10.38        ,            3.25
           10.39        ,            3.17
            10.4        ,            3.29
           10.41        ,             3.4
           10.42        ,           2.955
           10.43        ,            3.33
           10.44        ,           2.955
           10.45        ,            3.28
           10.46        ,            2.99
           10.47        ,           3.715
           10.48        ,            2.85
           10.49        ,            3.49
            10.5        ,            2.86
